"NYA.Open","NYA.High","NYA.Low","NYA.Close","NYA.Volume","NYA.Adjusted","Date"
615.390015,615.390015,615.390015,615.390015,0,615.390015,"1978-08-07"
618.25,618.25,618.25,618.25,0,618.25,"1978-08-08"
621.210022,621.210022,621.210022,621.210022,0,621.210022,"1978-08-09"
616.869995,616.869995,616.869995,616.869995,0,616.869995,"1978-08-10"
618.880005,618.880005,618.880005,618.880005,0,618.880005,"1978-08-11"
619.200012,619.200012,619.200012,619.200012,0,619.200012,"1978-08-14"
618.349976,618.349976,618.349976,618.349976,0,618.349976,"1978-08-15"
623.109985,623.109985,623.109985,623.109985,0,623.109985,"1978-08-16"
626.070007,626.070007,626.070007,626.070007,0,626.070007,"1978-08-17"
624.47998,624.47998,624.47998,624.47998,0,624.47998,"1978-08-18"
619.200012,619.200012,619.200012,619.200012,0,619.200012,"1978-08-21"
621.309998,621.309998,621.309998,621.309998,0,621.309998,"1978-08-22"
625.119995,625.119995,625.119995,625.119995,0,625.119995,"1978-08-23"
626.599976,626.599976,626.599976,626.599976,0,626.599976,"1978-08-24"
626.179993,626.179993,626.179993,626.179993,0,626.179993,"1978-08-25"
620.679993,620.679993,620.679993,620.679993,0,620.679993,"1978-08-28"
617.289978,617.289978,617.289978,617.289978,0,617.289978,"1978-08-29"
618.349976,618.349976,618.349976,618.349976,0,618.349976,"1978-08-30"
616.97998,616.97998,616.97998,616.97998,0,616.97998,"1978-08-31"
618.98999,618.98999,618.98999,618.98999,0,618.98999,"1978-09-01"
622.900024,622.900024,622.900024,622.900024,0,622.900024,"1978-09-05"
628.5,628.5,628.5,628.5,0,628.5,"1978-09-06"
629.140015,629.140015,629.140015,629.140015,0,629.140015,"1978-09-07"
636.960022,636.960022,636.960022,636.960022,0,636.960022,"1978-09-08"
638.440002,638.440002,638.440002,638.440002,0,638.440002,"1978-09-11"
638.440002,638.440002,638.440002,638.440002,0,638.440002,"1978-09-12"
635.059998,635.059998,635.059998,635.059998,0,635.059998,"1978-09-13"
627.76001,627.76001,627.76001,627.76001,0,627.76001,"1978-09-14"
621.840027,621.840027,621.840027,621.840027,0,621.840027,"1978-09-15"
615.809998,615.809998,615.809998,615.809998,0,615.809998,"1978-09-18"
611.580017,611.580017,611.580017,611.580017,0,611.580017,"1978-09-19"
606.090027,606.090027,606.090027,606.090027,0,606.090027,"1978-09-20"
606.51001,606.51001,606.51001,606.51001,0,606.51001,"1978-09-21"
606.609985,606.609985,606.609985,606.609985,0,606.609985,"1978-09-22"
606.719971,606.719971,606.719971,606.719971,0,606.719971,"1978-09-25"
611.27002,611.27002,611.27002,611.27002,0,611.27002,"1978-09-26"
605.97998,605.97998,605.97998,605.97998,0,605.97998,"1978-09-27"
607.669983,607.669983,607.669983,607.669983,0,607.669983,"1978-09-28"
610.950012,610.950012,610.950012,610.950012,0,610.950012,"1978-09-29"
613.059998,613.059998,613.059998,613.059998,0,613.059998,"1978-10-02"
611.159973,611.159973,611.159973,611.159973,0,611.159973,"1978-10-03"
613.590027,613.590027,613.590027,613.590027,0,613.590027,"1978-10-04"
615.289978,615.289978,615.289978,615.289978,0,615.289978,"1978-10-05"
616.869995,616.869995,616.869995,616.869995,0,616.869995,"1978-10-06"
622.789978,622.789978,622.789978,622.789978,0,622.789978,"1978-10-09"
622.159973,622.159973,622.159973,622.159973,0,622.159973,"1978-10-10"
626.919983,626.919983,626.919983,626.919983,0,626.919983,"1978-10-11"
624.47998,624.47998,624.47998,624.47998,0,624.47998,"1978-10-12"
623.109985,623.109985,623.109985,623.109985,0,623.109985,"1978-10-13"
611.159973,611.159973,611.159973,611.159973,0,611.159973,"1978-10-16"
601.539978,601.539978,601.539978,601.539978,0,601.539978,"1978-10-17"
596.359985,596.359985,596.359985,596.359985,0,596.359985,"1978-10-18"
589.059998,589.059998,589.059998,589.059998,0,589.059998,"1978-10-19"
579.02002,579.02002,579.02002,579.02002,0,579.02002,"1978-10-20"
579.330017,579.330017,579.330017,579.330017,0,579.330017,"1978-10-23"
575.849976,575.849976,575.849976,575.849976,0,575.849976,"1978-10-24"
574.580017,574.580017,574.580017,574.580017,0,574.580017,"1978-10-25"
565.47998,565.47998,565.47998,565.47998,0,565.47998,"1978-10-26"
555.330017,555.330017,555.330017,555.330017,0,555.330017,"1978-10-27"
556.710022,556.710022,556.710022,556.710022,0,556.710022,"1978-10-30"
546.340027,546.340027,546.340027,546.340027,0,546.340027,"1978-10-31"
568.76001,568.76001,568.76001,568.76001,0,568.76001,"1978-11-01"
562.52002,562.52002,562.52002,562.52002,0,562.52002,"1978-11-02"
565.590027,565.590027,565.590027,565.590027,0,565.590027,"1978-11-03"
560.719971,560.719971,560.719971,560.719971,0,560.719971,"1978-11-06"
552.159973,552.159973,552.159973,552.159973,0,552.159973,"1978-11-07"
555.02002,555.02002,555.02002,555.02002,0,555.02002,"1978-11-08"
555.330017,555.330017,555.330017,555.330017,0,555.330017,"1978-11-09"
557.450012,557.450012,557.450012,557.450012,0,557.450012,"1978-11-10"
548.039978,548.039978,548.039978,548.039978,0,548.039978,"1978-11-13"
543.070007,543.070007,543.070007,543.070007,0,543.070007,"1978-11-14"
544.76001,544.76001,544.76001,544.76001,0,544.76001,"1978-11-15"
550.789978,550.789978,550.789978,550.789978,0,550.789978,"1978-11-16"
555.539978,555.539978,555.539978,555.539978,0,555.539978,"1978-11-17"
560.830017,560.830017,560.830017,560.830017,0,560.830017,"1978-11-20"
559.97998,559.97998,559.97998,559.97998,0,559.97998,"1978-11-21"
562.950012,562.950012,562.950012,562.950012,0,562.950012,"1978-11-22"
565.059998,565.059998,565.059998,565.059998,0,565.059998,"1978-11-24"
566.330017,566.330017,566.330017,566.330017,0,566.330017,"1978-11-27"
561.780029,561.780029,561.780029,561.780029,0,561.780029,"1978-11-28"
553.849976,553.849976,553.849976,553.849976,0,553.849976,"1978-11-29"
559.23999,559.23999,559.23999,559.23999,0,559.23999,"1978-11-30"
568.549988,568.549988,568.549988,568.549988,0,568.549988,"1978-12-01"
568.130005,568.130005,568.130005,568.130005,0,568.130005,"1978-12-04"
575.630005,575.630005,575.630005,575.630005,0,575.630005,"1978-12-05"
576.369995,576.369995,576.369995,576.369995,0,576.369995,"1978-12-06"
574.150024,574.150024,574.150024,574.150024,0,574.150024,"1978-12-07"
571.619995,571.619995,571.619995,571.619995,0,571.619995,"1978-12-08"
574.26001,574.26001,574.26001,574.26001,0,574.26001,"1978-12-11"
571.299988,571.299988,571.299988,571.299988,0,571.299988,"1978-12-12"
568.02002,568.02002,568.02002,568.02002,0,568.02002,"1978-12-13"
567.809998,567.809998,567.809998,567.809998,0,567.809998,"1978-12-14"
563.690002,563.690002,563.690002,563.690002,0,563.690002,"1978-12-15"
551.950012,551.950012,551.950012,551.950012,0,551.950012,"1978-12-18"
555.969971,555.969971,555.969971,555.969971,0,555.969971,"1978-12-19"
558.609985,558.609985,558.609985,558.609985,0,558.609985,"1978-12-20"
559.23999,559.23999,559.23999,559.23999,0,559.23999,"1978-12-21"
568.549988,568.549988,568.549988,568.549988,0,568.549988,"1978-12-22"
574.789978,574.789978,574.789978,574.789978,0,574.789978,"1978-12-26"
569.919983,569.919983,569.919983,569.919983,0,569.919983,"1978-12-27"
567.599976,567.599976,567.599976,567.599976,0,567.599976,"1978-12-28"
566.960022,566.960022,566.960022,566.960022,0,566.960022,"1978-12-29"
570.23999,570.23999,570.23999,570.23999,0,570.23999,"1979-01-02"
577.01001,577.01001,577.01001,577.01001,0,577.01001,"1979-01-03"
582.080017,582.080017,582.080017,582.080017,0,582.080017,"1979-01-04"
585.890015,585.890015,585.890015,585.890015,0,585.890015,"1979-01-05"
584.090027,584.090027,584.090027,584.090027,0,584.090027,"1979-01-08"
587.159973,587.159973,587.159973,587.159973,0,587.159973,"1979-01-09"
583.98999,583.98999,583.98999,583.98999,0,583.98999,"1979-01-10"
586,586,586,586,0,586,"1979-01-11"
591.179993,591.179993,591.179993,591.179993,0,591.179993,"1979-01-12"
595.409973,595.409973,595.409973,595.409973,0,595.409973,"1979-01-15"
588.530029,588.530029,588.530029,588.530029,0,588.530029,"1979-01-16"
588.320007,588.320007,588.320007,588.320007,0,588.320007,"1979-01-17"
590.119995,590.119995,590.119995,590.119995,0,590.119995,"1979-01-18"
590.539978,590.539978,590.539978,590.539978,0,590.539978,"1979-01-19"
591.280029,591.280029,591.280029,591.280029,0,591.280029,"1979-01-22"
594.97998,594.97998,594.97998,594.97998,0,594.97998,"1979-01-23"
592.869995,592.869995,592.869995,592.869995,0,592.869995,"1979-01-24"
598.679993,598.679993,598.679993,598.679993,0,598.679993,"1979-01-25"
602.599976,602.599976,602.599976,602.599976,0,602.599976,"1979-01-26"
601.119995,601.119995,601.119995,601.119995,0,601.119995,"1979-01-29"
598.469971,598.469971,598.469971,598.469971,0,598.469971,"1979-01-30"
592.02002,592.02002,592.02002,592.02002,0,592.02002,"1979-01-31"
592.130005,592.130005,592.130005,592.130005,0,592.130005,"1979-02-01"
589.909973,589.909973,589.909973,589.909973,0,589.909973,"1979-02-02"
581.659973,581.659973,581.659973,581.659973,0,581.659973,"1979-02-05"
581.450012,581.450012,581.450012,581.450012,0,581.450012,"1979-02-06"
575.950012,575.950012,575.950012,575.950012,0,575.950012,"1979-02-07"
578.809998,578.809998,578.809998,578.809998,0,578.809998,"1979-02-08"
580.179993,580.179993,580.179993,580.179993,0,580.179993,"1979-02-09"
581.97998,581.97998,581.97998,581.97998,0,581.97998,"1979-02-12"
586.419983,586.419983,586.419983,586.419983,0,586.419983,"1979-02-13"
586,586,586,586,0,586,"1979-02-14"
585.570007,585.570007,585.570007,585.570007,0,585.570007,"1979-02-15"
585.469971,585.469971,585.469971,585.469971,0,585.469971,"1979-02-16"
589.380005,589.380005,589.380005,589.380005,0,589.380005,"1979-02-20"
587.690002,587.690002,587.690002,587.690002,0,587.690002,"1979-02-21"
583.669983,583.669983,583.669983,583.669983,0,583.669983,"1979-02-22"
580.289978,580.289978,580.289978,580.289978,0,580.289978,"1979-02-23"
579.22998,579.22998,579.22998,579.22998,0,579.22998,"1979-02-26"
569.710022,569.710022,569.710022,569.710022,0,569.710022,"1979-02-27"
570.23999,570.23999,570.23999,570.23999,0,570.23999,"1979-02-28"
574.150024,574.150024,574.150024,574.150024,0,574.150024,"1979-03-01"
574.890015,574.890015,574.890015,574.890015,0,574.890015,"1979-03-02"
581.130005,581.130005,581.130005,581.130005,0,581.130005,"1979-03-05"
580.289978,580.289978,580.289978,580.289978,0,580.289978,"1979-03-06"
583.880005,583.880005,583.880005,583.880005,0,583.880005,"1979-03-07"
590.119995,590.119995,590.119995,590.119995,0,590.119995,"1979-03-08"
590.119995,590.119995,590.119995,590.119995,0,590.119995,"1979-03-09"
590.75,590.75,590.75,590.75,0,590.75,"1979-03-12"
592.02002,592.02002,592.02002,592.02002,0,592.02002,"1979-03-13"
591.599976,591.599976,591.599976,591.599976,0,591.599976,"1979-03-14"
592.969971,592.969971,592.969971,592.969971,0,592.969971,"1979-03-15"
597.940002,597.940002,597.940002,597.940002,0,597.940002,"1979-03-16"
599.950012,599.950012,599.950012,599.950012,0,599.950012,"1979-03-19"
596.890015,596.890015,596.890015,596.890015,0,596.890015,"1979-03-20"
600.909973,600.909973,600.909973,600.909973,0,600.909973,"1979-03-21"
603.650024,603.650024,603.650024,603.650024,0,603.650024,"1979-03-22"
603.549988,603.549988,603.549988,603.549988,0,603.549988,"1979-03-23"
600.159973,600.159973,600.159973,600.159973,0,600.159973,"1979-03-26"
608.309998,608.309998,608.309998,608.309998,0,608.309998,"1979-03-27"
606.400024,606.400024,606.400024,606.400024,0,606.400024,"1979-03-28"
606.299988,606.299988,606.299988,606.299988,0,606.299988,"1979-03-29"
604.080017,604.080017,604.080017,604.080017,0,604.080017,"1979-03-30"
599.849976,599.849976,599.849976,599.849976,0,599.849976,"1979-04-02"
608.52002,608.52002,608.52002,608.52002,0,608.52002,"1979-04-03"
610.210022,610.210022,610.210022,610.210022,0,610.210022,"1979-04-04"
613.909973,613.909973,613.909973,613.909973,0,613.909973,"1979-04-05"
613.700012,613.700012,613.700012,613.700012,0,613.700012,"1979-04-06"
612.01001,612.01001,612.01001,612.01001,0,612.01001,"1979-04-09"
615.179993,615.179993,615.179993,615.179993,0,615.179993,"1979-04-10"
609.580017,609.580017,609.580017,609.580017,0,609.580017,"1979-04-11"
608.309998,608.309998,608.309998,608.309998,0,608.309998,"1979-04-12"
603.22998,603.22998,603.22998,603.22998,0,603.22998,"1979-04-16"
603.22998,603.22998,603.22998,603.22998,0,603.22998,"1979-04-17"
606.190002,606.190002,606.190002,606.190002,0,606.190002,"1979-04-18"
603.650024,603.650024,603.650024,603.650024,0,603.650024,"1979-04-19"
603.650024,603.650024,603.650024,603.650024,0,603.650024,"1979-04-20"
605.77002,605.77002,605.77002,605.77002,0,605.77002,"1979-04-23"
609.26001,609.26001,609.26001,609.26001,0,609.26001,"1979-04-24"
611.159973,611.159973,611.159973,611.159973,0,611.159973,"1979-04-25"
608.200012,608.200012,608.200012,608.200012,0,608.200012,"1979-04-26"
606.929993,606.929993,606.929993,606.929993,0,606.929993,"1979-04-27"
606.51001,606.51001,606.51001,606.51001,0,606.51001,"1979-04-30"
606.299988,606.299988,606.299988,606.299988,0,606.299988,"1979-05-01"
606.51001,606.51001,606.51001,606.51001,0,606.51001,"1979-05-02"
606.719971,606.719971,606.719971,606.719971,0,606.719971,"1979-05-03"
600.159973,600.159973,600.159973,600.159973,0,600.159973,"1979-05-04"
589.48999,589.48999,589.48999,589.48999,0,589.48999,"1979-05-07"
589.909973,589.909973,589.909973,589.909973,0,589.909973,"1979-05-08"
591.710022,591.710022,591.710022,591.710022,0,591.710022,"1979-05-09"
586.309998,586.309998,586.309998,586.309998,0,586.309998,"1979-05-10"
586.630005,586.630005,586.630005,586.630005,0,586.630005,"1979-05-11"
583.880005,583.880005,583.880005,583.880005,0,583.880005,"1979-05-14"
584.299988,584.299988,584.299988,584.299988,0,584.299988,"1979-05-15"
585.570007,585.570007,585.570007,585.570007,0,585.570007,"1979-05-16"
594.559998,594.559998,594.559998,594.559998,0,594.559998,"1979-05-17"
594.880005,594.880005,594.880005,594.880005,0,594.880005,"1979-05-18"
596.460022,596.460022,596.460022,596.460022,0,596.460022,"1979-05-21"
599,599,599,599,0,599,"1979-05-22"
596.150024,596.150024,596.150024,596.150024,0,596.150024,"1979-05-23"
596.679993,596.679993,596.679993,596.679993,0,596.679993,"1979-05-24"
598.580017,598.580017,598.580017,598.580017,0,598.580017,"1979-05-25"
597.72998,597.72998,597.72998,597.72998,0,597.72998,"1979-05-29"
592.22998,592.22998,592.22998,592.22998,0,592.22998,"1979-05-30"
592.02002,592.02002,592.02002,592.02002,0,592.02002,"1979-05-31"
592.450012,592.450012,592.450012,592.450012,0,592.450012,"1979-06-01"
593.5,593.5,593.5,593.5,0,593.5,"1979-06-04"
600.690002,600.690002,600.690002,600.690002,0,600.690002,"1979-06-05"
605.130005,605.130005,605.130005,605.130005,0,605.130005,"1979-06-06"
608.309998,608.309998,608.309998,608.309998,0,608.309998,"1979-06-07"
607.140015,607.140015,607.140015,607.140015,0,607.140015,"1979-06-08"
609.26001,609.26001,609.26001,609.26001,0,609.26001,"1979-06-11"
615.179993,615.179993,615.179993,615.179993,0,615.179993,"1979-06-12"
612.75,612.75,612.75,612.75,0,612.75,"1979-06-13"
611.900024,611.900024,611.900024,611.900024,0,611.900024,"1979-06-14"
611.690002,611.690002,611.690002,611.690002,0,611.690002,"1979-06-15"
608.619995,608.619995,608.619995,608.619995,0,608.619995,"1979-06-18"
608.840027,608.840027,608.840027,608.840027,0,608.840027,"1979-06-19"
609.580017,609.580017,609.580017,609.580017,0,609.580017,"1979-06-20"
612.320007,612.320007,612.320007,612.320007,0,612.320007,"1979-06-21"
615.5,615.5,615.5,615.5,0,615.5,"1979-06-22"
612.219971,612.219971,612.219971,612.219971,0,612.219971,"1979-06-25"
609.789978,609.789978,609.789978,609.789978,0,609.789978,"1979-06-26"
613.380005,613.380005,613.380005,613.380005,0,613.380005,"1979-06-27"
616.77002,616.77002,616.77002,616.77002,0,616.77002,"1979-06-28"
617.289978,617.289978,617.289978,617.289978,0,617.289978,"1979-06-29"
611.799988,611.799988,611.799988,611.799988,0,611.799988,"1979-07-02"
612.640015,612.640015,612.640015,612.640015,0,612.640015,"1979-07-03"
614.969971,614.969971,614.969971,614.969971,0,614.969971,"1979-07-05"
621.950012,621.950012,621.950012,621.950012,0,621.950012,"1979-07-06"
627.22998,627.22998,627.22998,627.22998,0,627.22998,"1979-07-09"
625.539978,625.539978,625.539978,625.539978,0,625.539978,"1979-07-10"
622.369995,622.369995,622.369995,622.369995,0,622.369995,"1979-07-11"
617.289978,617.289978,617.289978,617.289978,0,617.289978,"1979-07-12"
615.070007,615.070007,615.070007,615.070007,0,615.070007,"1979-07-13"
617.820007,617.820007,617.820007,617.820007,0,617.820007,"1979-07-16"
612.01001,612.01001,612.01001,612.01001,0,612.01001,"1979-07-17"
610.73999,610.73999,610.73999,610.73999,0,610.73999,"1979-07-18"
610.73999,610.73999,610.73999,610.73999,0,610.73999,"1979-07-19"
612.109985,612.109985,612.109985,612.109985,0,612.109985,"1979-07-20"
610.840027,610.840027,610.840027,610.840027,0,610.840027,"1979-07-23"
613.059998,613.059998,613.059998,613.059998,0,613.059998,"1979-07-24"
619.830017,619.830017,619.830017,619.830017,0,619.830017,"1979-07-25"
620.26001,620.26001,620.26001,620.26001,0,620.26001,"1979-07-26"
621,621,621,621,0,621,"1979-07-27"
621.630005,621.630005,621.630005,621.630005,0,621.630005,"1979-07-30"
625.330017,625.330017,625.330017,625.330017,0,625.330017,"1979-07-31"
627.659973,627.659973,627.659973,627.659973,0,627.659973,"1979-08-01"
627.549988,627.549988,627.549988,627.549988,0,627.549988,"1979-08-02"
627.340027,627.340027,627.340027,627.340027,0,627.340027,"1979-08-03"
628.609985,628.609985,628.609985,628.609985,0,628.609985,"1979-08-06"
636.330017,636.330017,636.330017,636.330017,0,636.330017,"1979-08-07"
638.22998,638.22998,638.22998,638.22998,0,638.22998,"1979-08-08"
635.900024,635.900024,635.900024,635.900024,0,635.900024,"1979-08-09"
641.190002,641.190002,641.190002,641.190002,0,641.190002,"1979-08-10"
646.900024,646.900024,646.900024,646.900024,0,646.900024,"1979-08-13"
647.75,647.75,647.75,647.75,0,647.75,"1979-08-14"
652.190002,652.190002,652.190002,652.190002,0,652.190002,"1979-08-15"
650.919983,650.919983,650.919983,650.919983,0,650.919983,"1979-08-16"
652.400024,652.400024,652.400024,652.400024,0,652.400024,"1979-08-17"
655.780029,655.780029,655.780029,655.780029,0,655.780029,"1979-08-20"
656.309998,656.309998,656.309998,656.309998,0,656.309998,"1979-08-21"
656.950012,656.950012,656.950012,656.950012,0,656.950012,"1979-08-22"
655.150024,655.150024,655.150024,655.150024,0,655.150024,"1979-08-23"
654.940002,654.940002,654.940002,654.940002,0,654.940002,"1979-08-24"
657.900024,657.900024,657.900024,657.900024,0,657.900024,"1979-08-27"
657.26001,657.26001,657.26001,657.26001,0,657.26001,"1979-08-28"
657.469971,657.469971,657.469971,657.469971,0,657.469971,"1979-08-29"
657.690002,657.690002,657.690002,657.690002,0,657.690002,"1979-08-30"
659.799988,659.799988,659.799988,659.799988,0,659.799988,"1979-08-31"
648.700012,648.700012,648.700012,648.700012,0,648.700012,"1979-09-04"
641.400024,641.400024,641.400024,641.400024,0,641.400024,"1979-09-05"
644.359985,644.359985,644.359985,644.359985,0,644.359985,"1979-09-06"
649.119995,649.119995,649.119995,649.119995,0,649.119995,"1979-09-07"
652.289978,652.289978,652.289978,652.289978,0,652.289978,"1979-09-10"
648.059998,648.059998,648.059998,648.059998,0,648.059998,"1979-09-11"
650.070007,650.070007,650.070007,650.070007,0,650.070007,"1979-09-12"
650.599976,650.599976,650.599976,650.599976,0,650.599976,"1979-09-13"
656.419983,656.419983,656.419983,656.419983,0,656.419983,"1979-09-14"
656.419983,656.419983,656.419983,656.419983,0,656.419983,"1979-09-17"
651.549988,651.549988,651.549988,651.549988,0,651.549988,"1979-09-18"
653.030029,653.030029,653.030029,653.030029,0,653.030029,"1979-09-19"
664.559998,664.559998,664.559998,664.559998,0,664.559998,"1979-09-20"
664.880005,664.880005,664.880005,664.880005,0,664.880005,"1979-09-21"
659.47998,659.47998,659.47998,659.47998,0,659.47998,"1979-09-24"
659.799988,659.799988,659.799988,659.799988,0,659.799988,"1979-09-25"
661.599976,661.599976,661.599976,661.599976,0,661.599976,"1979-09-26"
662.76001,662.76001,662.76001,662.76001,0,662.76001,"1979-09-27"
658.109985,658.109985,658.109985,658.109985,0,658.109985,"1979-09-28"
653.880005,653.880005,653.880005,653.880005,0,653.880005,"1979-10-01"
659.380005,659.380005,659.380005,659.380005,0,659.380005,"1979-10-02"
660.219971,660.219971,660.219971,660.219971,0,660.219971,"1979-10-03"
663.710022,663.710022,663.710022,663.710022,0,663.710022,"1979-10-04"
670.27002,670.27002,670.27002,670.27002,0,670.27002,"1979-10-05"
661.700012,661.700012,661.700012,661.700012,0,661.700012,"1979-10-08"
640.030029,640.030029,640.030029,640.030029,0,640.030029,"1979-10-09"
629.450012,629.450012,629.450012,629.450012,0,629.450012,"1979-10-10"
629.23999,629.23999,629.23999,629.23999,0,629.23999,"1979-10-11"
626.919983,626.919983,626.919983,626.919983,0,626.919983,"1979-10-12"
619.619995,619.619995,619.619995,619.619995,0,619.619995,"1979-10-15"
618.559998,618.559998,618.559998,618.559998,0,618.559998,"1979-10-16"
620.150024,620.150024,620.150024,620.150024,0,620.150024,"1979-10-17"
621.73999,621.73999,621.73999,621.73999,0,621.73999,"1979-10-18"
609.26001,609.26001,609.26001,609.26001,0,609.26001,"1979-10-19"
601.650024,601.650024,601.650024,601.650024,0,601.650024,"1979-10-22"
599.530029,599.530029,599.530029,599.530029,0,599.530029,"1979-10-23"
600.909973,600.909973,600.909973,600.909973,0,600.909973,"1979-10-24"
598.580017,598.580017,598.580017,598.580017,0,598.580017,"1979-10-25"
602.280029,602.280029,602.280029,602.280029,0,602.280029,"1979-10-26"
603.22998,603.22998,603.22998,603.22998,0,603.22998,"1979-10-29"
614.440002,614.440002,614.440002,614.440002,0,614.440002,"1979-10-30"
610.210022,610.210022,610.210022,610.210022,0,610.210022,"1979-10-31"
615.070007,615.070007,615.070007,615.070007,0,615.070007,"1979-11-01"
615.289978,615.289978,615.289978,615.289978,0,615.289978,"1979-11-02"
611.27002,611.27002,611.27002,611.27002,0,611.27002,"1979-11-05"
607.780029,607.780029,607.780029,607.780029,0,607.780029,"1979-11-06"
600.059998,600.059998,600.059998,600.059998,0,600.059998,"1979-11-07"
602.909973,602.909973,602.909973,602.909973,0,602.909973,"1979-11-08"
610.530029,610.530029,610.530029,610.530029,0,610.530029,"1979-11-09"
621.950012,621.950012,621.950012,621.950012,0,621.950012,"1979-11-12"
619.51001,619.51001,619.51001,619.51001,0,619.51001,"1979-11-13"
622.26001,622.26001,622.26001,622.26001,0,622.26001,"1979-11-14"
626.710022,626.710022,626.710022,626.710022,0,626.710022,"1979-11-15"
625.01001,625.01001,625.01001,625.01001,0,625.01001,"1979-11-16"
627.659973,627.659973,627.659973,627.659973,0,627.659973,"1979-11-19"
624.799988,624.799988,624.799988,624.799988,0,624.799988,"1979-11-20"
625.75,625.75,625.75,625.75,0,625.75,"1979-11-21"
630.830017,630.830017,630.830017,630.830017,0,630.830017,"1979-11-23"
644.049988,644.049988,644.049988,644.049988,0,644.049988,"1979-11-26"
642.570007,642.570007,642.570007,642.570007,0,642.570007,"1979-11-27"
645,645,645,645,0,645,"1979-11-28"
645.309998,645.309998,645.309998,645.309998,0,645.309998,"1979-11-29"
641.929993,641.929993,641.929993,641.929993,0,641.929993,"1979-11-30"
640.130005,640.130005,640.130005,640.130005,0,640.130005,"1979-12-03"
645.630005,645.630005,645.630005,645.630005,0,645.630005,"1979-12-04"
648.700012,648.700012,648.700012,648.700012,0,648.700012,"1979-12-05"
653.460022,653.460022,653.460022,653.460022,0,653.460022,"1979-12-06"
650.919983,650.919983,650.919983,650.919983,0,650.919983,"1979-12-07"
651.97998,651.97998,651.97998,651.97998,0,651.97998,"1979-12-10"
650.809998,650.809998,650.809998,650.809998,0,650.809998,"1979-12-11"
651.130005,651.130005,651.130005,651.130005,0,651.130005,"1979-12-12"
652.190002,652.190002,652.190002,652.190002,0,652.190002,"1979-12-13"
659.27002,659.27002,659.27002,659.27002,0,659.27002,"1979-12-14"
662.02002,662.02002,662.02002,662.02002,0,662.02002,"1979-12-17"
656.210022,656.210022,656.210022,656.210022,0,656.210022,"1979-12-18"
655.570007,655.570007,655.570007,655.570007,0,655.570007,"1979-12-19"
656.419983,656.419983,656.419983,656.419983,0,656.419983,"1979-12-20"
652.719971,652.719971,652.719971,652.719971,0,652.719971,"1979-12-21"
652.820007,652.820007,652.820007,652.820007,0,652.820007,"1979-12-24"
653.669983,653.669983,653.669983,653.669983,0,653.669983,"1979-12-26"
654.619995,654.619995,654.619995,654.619995,0,654.619995,"1979-12-27"
654.299988,654.299988,654.299988,654.299988,0,654.299988,"1979-12-28"
655.039978,655.039978,655.039978,655.039978,0,655.039978,"1979-12-31"
641.719971,641.719971,641.719971,641.719971,0,641.719971,"1980-01-02"
638.02002,638.02002,638.02002,638.02002,0,638.02002,"1980-01-03"
646.799988,646.799988,646.799988,646.799988,0,646.799988,"1980-01-04"
649.22998,649.22998,649.22998,649.22998,0,649.22998,"1980-01-07"
661.809998,661.809998,661.809998,661.809998,0,661.809998,"1980-01-08"
663.179993,663.179993,663.179993,663.179993,0,663.179993,"1980-01-09"
668.789978,668.789978,668.789978,668.789978,0,668.789978,"1980-01-10"
669.630005,669.630005,669.630005,669.630005,0,669.630005,"1980-01-11"
672.280029,672.280029,672.280029,672.280029,0,672.280029,"1980-01-14"
676.190002,676.190002,676.190002,676.190002,0,676.190002,"1980-01-15"
676.190002,676.190002,676.190002,676.190002,0,676.190002,"1980-01-16"
674.599976,674.599976,674.599976,674.599976,0,674.599976,"1980-01-17"
676.080017,676.080017,676.080017,676.080017,0,676.080017,"1980-01-18"
682.109985,682.109985,682.109985,682.109985,0,682.109985,"1980-01-21"
678.090027,678.090027,678.090027,678.090027,0,678.090027,"1980-01-22"
688.669983,688.669983,688.669983,688.669983,0,688.669983,"1980-01-23"
690.679993,690.679993,690.679993,690.679993,0,690.679993,"1980-01-24"
690.150024,690.150024,690.150024,690.150024,0,690.150024,"1980-01-25"
697.440002,697.440002,697.440002,697.440002,0,697.440002,"1980-01-28"
692.469971,692.469971,692.469971,692.469971,0,692.469971,"1980-01-29"
699.349976,699.349976,699.349976,699.349976,0,699.349976,"1980-01-30"
693.73999,693.73999,693.73999,693.73999,0,693.73999,"1980-01-31"
698.710022,698.710022,698.710022,698.710022,0,698.710022,"1980-02-01"
694.590027,694.590027,694.590027,694.590027,0,694.590027,"1980-02-04"
696.070007,696.070007,696.070007,696.070007,0,696.070007,"1980-02-05"
701.98999,701.98999,701.98999,701.98999,0,701.98999,"1980-02-06"
705.159973,705.159973,705.159973,705.159973,0,705.159973,"1980-02-07"
714.469971,714.469971,714.469971,714.469971,0,714.469971,"1980-02-08"
709.599976,709.599976,709.599976,709.599976,0,709.599976,"1980-02-11"
713.830017,713.830017,713.830017,713.830017,0,713.830017,"1980-02-12"
716.580017,716.580017,716.580017,716.580017,0,716.580017,"1980-02-13"
706.539978,706.539978,706.539978,706.539978,0,706.539978,"1980-02-14"
699.349976,699.349976,699.349976,699.349976,0,699.349976,"1980-02-15"
693.849976,693.849976,693.849976,693.849976,0,693.849976,"1980-02-19"
704.320007,704.320007,704.320007,704.320007,0,704.320007,"1980-02-20"
