"GSPTSE.Open","GSPTSE.High","GSPTSE.Low","GSPTSE.Close","GSPTSE.Volume","GSPTSE.Adjusted","Date"
2935.199951,2935.199951,2903.600098,2911.300049,219500,2903.907227,"1987-11-17"
2918.600098,2922.699951,2896.699951,2922.699951,232200,2915.277832,"1987-11-18"
2913.199951,2915.699951,2877.5,2887.399902,241700,2880.067627,"1987-11-19"
2859.800049,2900.399902,2852.699951,2900.399902,237500,2893.034424,"1987-11-20"
2893,2920.399902,2893,2918.300049,236300,2910.888916,"1987-11-23"
2957.800049,3002,2957.800049,2994.600098,260300,2986.995361,"1987-11-24"
3001,3033.300049,3001,3028,293200,3020.310547,"1987-11-25"
NA,NA,NA,NA,NA,NA,"1987-11-26"
3068.199951,3110.800049,3067,3086.100098,326400,3078.263184,"1987-11-27"
3052.5,3052.5,2963.800049,2978.300049,340200,2970.736572,"1987-11-30"
2992.100098,2998.800049,2985.5,2997.699951,202200,2990.087158,"1987-12-01"
3000.899902,3026.300049,2997.800049,3021.5,324200,3013.826904,"1987-12-02"
3030.699951,3030.699951,2948.399902,2948.399902,226000,2940.912354,"1987-12-03"
2913.800049,2923.100098,2898.5,2909.199951,273000,2901.812012,"1987-12-04"
2933.899902,2982.899902,2933.899902,2982.600098,199100,2975.025879,"1987-12-07"
3024.699951,3051.5,3003.699951,3050.600098,230400,3042.853271,"1987-12-08"
3049.800049,3088.300049,3049.800049,3063.699951,246700,3055.919922,"1987-12-09"
3002.5,3101.399902,3002.5,3054.100098,274400,3046.343994,"1987-12-10"
3069.100098,3100.699951,3069.100098,3100.699951,195400,3092.825928,"1987-12-11"
3122.800049,3173.199951,3122.800049,3171.100098,315700,3163.047119,"1987-12-14"
3179.800049,3191,3135.699951,3144.5,322700,3136.514648,"1987-12-15"
3155,3155.5,3134.300049,3145.699951,276400,3137.711426,"1987-12-16"
3141.899902,3143.5,3113.199951,3113.199951,267700,3105.293945,"1987-12-17"
3114.699951,3159.800049,3114.699951,3157.399902,280100,3149.381836,"1987-12-18"
3147.100098,3172.600098,3147.100098,3170,230000,3161.949707,"1987-12-21"
3167.399902,3167.5,3141.899902,3156.600098,295100,3148.584229,"1987-12-22"
3171.199951,3202.399902,3171.199951,3200.100098,210100,3191.973633,"1987-12-23"
3205.199951,3211.800049,3205.199951,3207.699951,87700,3199.554199,"1987-12-24"
NA,NA,NA,NA,NA,NA,"1987-12-25"
3180.800049,3180.800049,3158.5,3159.699951,70000,3151.676025,"1987-12-28"
3157.199951,3158.600098,3149.800049,3149.800049,104600,3141.80127,"1987-12-29"
3152.800049,3170.100098,3152.800049,3168.100098,134200,3160.054688,"1987-12-30"
3153.899902,3162.300049,3151.199951,3160.100098,186300,3152.075195,"1987-12-31"
NA,NA,NA,NA,NA,NA,"1988-01-01"
3168.399902,3219,3168.399902,3219,165500,3210.825439,"1988-01-04"
3256.399902,3267.199951,3234.300049,3238,317500,3229.7771,"1988-01-05"
3252.600098,3263.399902,3243,3262.5,248400,3254.214844,"1988-01-06"
3240.300049,3269.899902,3240.300049,3269.899902,231200,3261.596191,"1988-01-07"
3268.100098,3270.699951,3151.699951,3151.899902,272400,3143.895996,"1988-01-08"
3173.600098,3173.600098,3132.699951,3171.100098,211600,3163.047119,"1988-01-11"
3160.699951,3160.699951,3113.5,3141.300049,193900,3133.322998,"1988-01-12"
3123.100098,3145.800049,3112.399902,3135.899902,174300,3127.936279,"1988-01-13"
3133,3142.300049,3129.800049,3131.800049,184400,3123.846924,"1988-01-14"
3176.800049,3180,3161.100098,3163.199951,260400,3155.166992,"1988-01-15"
3167.699951,3170.300049,3155.800049,3170.300049,283500,3162.249023,"1988-01-18"
3167.100098,3193.800049,3164.800049,3170.5,169900,3162.44873,"1988-01-19"
3155.600098,3162.5,3115.600098,3122.600098,195700,3114.670166,"1988-01-20"
3120.300049,3120.300049,3092,3106.899902,216500,3099.01001,"1988-01-21"
3109.5,3109.5,3092.800049,3102,182600,3094.122559,"1988-01-22"
3102.399902,3102.399902,3081.199951,3083.100098,205200,3075.270752,"1988-01-25"
3080.100098,3086,3066.199951,3069.199951,198400,3061.406006,"1988-01-26"
3084.800049,3086.899902,3072.899902,3076.699951,218100,3068.886719,"1988-01-27"
3078.899902,3081.600098,3051.300049,3060.699951,232100,3052.92749,"1988-01-28"
3054,3057.800049,3035.100098,3057.199951,236800,3049.436035,"1988-01-29"
3065,3065,3034.800049,3036.399902,210500,3028.688965,"1988-02-01"
3036.699951,3047.800049,3021.699951,3046,215000,3038.264893,"1988-02-02"
3026.699951,3029.399902,2986.300049,2988.699951,415000,2981.110352,"1988-02-03"
2998.800049,3004.199951,2991.699951,3000.600098,280500,2992.980225,"1988-02-04"
3001.300049,3005.800049,2998,2999,219200,2991.384033,"1988-02-05"
2984.800049,2984.800049,2976.300049,2977.899902,164500,2970.337402,"1988-02-08"
2980.399902,3004.399902,2979.199951,3003.199951,182400,2995.573486,"1988-02-09"
3015.100098,3039.5,3011.399902,3039.5,210700,3031.78125,"1988-02-10"
3044.600098,3048.399902,3034.199951,3038.699951,216300,3030.983398,"1988-02-11"
3051.300049,3070.100098,3051.300049,3070.100098,212900,3062.303955,"1988-02-12"
3083,3110,3080,3110,152200,3102.102295,"1988-02-15"
3113.5,3137.199951,3104.199951,3136.800049,232400,3128.834229,"1988-02-16"
3141.100098,3149.100098,3129.199951,3130.600098,224200,3122.649902,"1988-02-17"
3125.199951,3133.300049,3116.800049,3117.100098,189500,3109.184326,"1988-02-18"
3116.5,3137.199951,3116.100098,3137.199951,191700,3129.233154,"1988-02-19"
3144.100098,3168,3139.5,3168,287500,3159.955078,"1988-02-22"
3164.399902,3168.5,3152.399902,3160.800049,185300,3152.773682,"1988-02-23"
3147.300049,3160,3147.300049,3159.600098,203400,3151.576416,"1988-02-24"
3161.199951,3197.100098,3161.199951,3170.199951,243100,3162.149658,"1988-02-25"
3166.899902,3170.800049,3160.199951,3167.899902,168300,3159.855225,"1988-02-26"
3167.800049,3204.800049,3167.399902,3204.800049,187000,3196.661621,"1988-02-29"
3213.5,3220.300049,3204.399902,3212.899902,228200,3204.740967,"1988-03-01"
3227.899902,3233.199951,3224.899902,3228.199951,211100,3220.001953,"1988-03-02"
3227.399902,3233.800049,3226.100098,3231.199951,205600,3222.994385,"1988-03-03"
3233.5,3251.5,3233.5,3251.5,247500,3243.242676,"1988-03-04"
3249.899902,3271.199951,3249,3271.199951,165200,3262.892822,"1988-03-07"
3279.199951,3303.600098,3279,3303.600098,223700,3295.210449,"1988-03-08"
3304.199951,3344.399902,3304.199951,3334.100098,294600,3325.633057,"1988-03-09"
3360.800049,3370.199951,3313.600098,3313.699951,341500,3305.284912,"1988-03-10"
3316,3321.600098,3293.899902,3321.199951,248300,3312.765869,"1988-03-11"
3317.199951,3318.899902,3302.899902,3315.899902,157200,3307.479492,"1988-03-14"
3315.199951,3315.600098,3297.899902,3302.100098,170100,3293.714355,"1988-03-15"
3295.600098,3302.399902,3279.5,3302.399902,165200,3294.013916,"1988-03-16"
3303.100098,3319.699951,3299.800049,3319.699951,162400,3311.269531,"1988-03-17"
3328.300049,3331.399902,3316.300049,3322.600098,200600,3314.162598,"1988-03-18"
3317.600098,3328.300049,3317.600098,3324.100098,158200,3315.658447,"1988-03-21"
3328.100098,3334.199951,3324.199951,3330.5,182400,3322.041992,"1988-03-22"
3340.800049,3363.600098,3340.800049,3359.800049,244700,3351.268066,"1988-03-23"
3345.199951,3345.199951,3313.899902,3322.199951,239900,3313.763428,"1988-03-24"
3317,3321.300049,3280.100098,3280.800049,239900,3272.468506,"1988-03-25"
3263,3270.5,3252.399902,3270,183100,3261.695801,"1988-03-28"
3283.5,3297.899902,3281.600098,3293.100098,212800,3284.737305,"1988-03-29"
3311.399902,3323.699951,3302.600098,3302.600098,355900,3294.213135,"1988-03-30"
3303.399902,3313.800049,3295.600098,3313.800049,273100,3305.384766,"1988-03-31"
NA,NA,NA,NA,NA,NA,"1988-04-01"
3313.399902,3322,3310.899902,3312.899902,137800,3304.487061,"1988-04-04"
3315.300049,3328.300049,3306.899902,3328.300049,205100,3319.847656,"1988-04-05"
3328.399902,3363.899902,3320.199951,3360.899902,232000,3352.365234,"1988-04-06"
3369.199951,3369.899902,3356.100098,3369.5,289000,3360.943359,"1988-04-07"
3366.5,3381.199951,3361.300049,3381,291600,3372.413818,"1988-04-08"
3384.5,3385.399902,3376.5,3384.399902,306700,3375.80542,"1988-04-11"
3382.300049,3403.399902,3382.300049,3402.399902,302400,3393.759766,"1988-04-12"
3404.399902,3405.100098,3386.300049,3397.699951,296200,3389.071777,"1988-04-13"
3364.199951,3388.800049,3344,3344.199951,315500,3335.70752,"1988-04-14"
3345.300049,3351.100098,3330,3350.300049,361400,3341.791992,"1988-04-15"
3350.199951,3373.699951,3344.300049,3371.300049,277000,3362.73877,"1988-04-18"
3380.899902,3392.899902,3373.699951,3373.699951,349900,3365.132568,"1988-04-19"
3370.199951,3370.199951,3344.300049,3345.399902,225500,3336.904541,"1988-04-20"
3344,3354,3322.5,3329.600098,236500,3321.144775,"1988-04-21"
3327,3335.399902,3321.600098,3332.899902,183900,3324.436279,"1988-04-22"
3336.899902,3342.600098,3330.199951,3336,177200,3327.52832,"1988-04-25"
3337.899902,3350.399902,3337.899902,3344,192200,3335.508057,"1988-04-26"
3345.899902,3353.699951,3345.600098,3345.899902,201000,3337.403076,"1988-04-27"
3342.300049,3343.699951,3336.699951,3341,193400,3332.515381,"1988-04-28"
3337.800049,3343.199951,3334.100098,3339.800049,218500,3331.319092,"1988-04-29"
3335.399902,3340.100098,3323.800049,3340.100098,175900,3331.618164,"1988-05-02"
3346.699951,3351.600098,3346.600098,3351.300049,207300,3342.789551,"1988-05-03"
3353.5,3353.5,3334,3335.5,254900,3327.029541,"1988-05-04"
3320.199951,3323.399902,3310,3316,299700,3307.579102,"1988-05-05"
3318.199951,3319.100098,3307.199951,3307.199951,223500,3298.801514,"1988-05-06"
3308,3308,3281.399902,3285.899902,179000,3277.55542,"1988-05-09"
3288,3292.5,3283.399902,3292.5,242200,3284.138672,"1988-05-10"
3264.199951,3264.199951,3219.899902,3228.699951,302600,3220.500977,"1988-05-11"
3230.899902,3234,3220.800049,3220.899902,258500,3212.720459,"1988-05-12"
3230.399902,3237.800049,3227.100098,3237.5,207200,3229.27832,"1988-05-13"
3236.800049,3239.800049,3230.899902,3237,198900,3228.780029,"1988-05-16"
3254.199951,3254.199951,3222.699951,3223.199951,237500,3215.014648,"1988-05-17"
3216.100098,3216.100098,3174.300049,3178.5,255200,3170.428223,"1988-05-18"
3171.100098,3171.100098,3148.5,3169,229500,3160.952393,"1988-05-19"
3175.199951,3175.199951,3163.100098,3173.5,175000,3165.441162,"1988-05-20"
3173.5,3173.5,3173.5,3173.5,0,3165.441162,"1988-05-23"
3173.600098,3184.600098,3172.100098,3183.5,169400,3175.415771,"1988-05-24"
3186.5,3190.699951,3179.600098,3179.600098,190800,3171.525635,"1988-05-25"
3171.399902,3182.300049,3171.399902,3176.199951,188900,3168.134033,"1988-05-26"
3171.600098,3176.5,3169.300049,3173.100098,177800,3165.041992,"1988-05-27"
3173,3187,3171,3187,98600,3178.906738,"1988-05-30"
3193.399902,3249.199951,3193.399902,3249.199951,250300,3240.948975,"1988-05-31"
3271.399902,3281.199951,3262.899902,3279.399902,310700,3271.072021,"1988-06-01"
3273.199951,3308.100098,3273.199951,3306.399902,329000,3298.003418,"1988-06-02"
3315.800049,3327.699951,3309.100098,3325,261200,3316.556152,"1988-06-03"
3325.699951,3340.5,3321.300049,3340.300049,248000,3331.817627,"1988-06-06"
3338.300049,3357.300049,3331,3332.600098,257900,3324.137207,"1988-06-07"
3333.5,3376.399902,3333.100098,3366.5,234500,3357.950684,"1988-06-08"
3367.5,3380.399902,3360,3378.199951,257300,3369.621338,"1988-06-09"
3383.600098,3390.899902,3377.5,3379.899902,234200,3371.31665,"1988-06-10"
3377.300049,3379.100098,3371.199951,3376.600098,161600,3368.025391,"1988-06-13"
3398.300049,3400,3392,3396.199951,266500,3387.575439,"1988-06-14"
3398.399902,3401.699951,3394.600098,3399.899902,239700,3391.265869,"1988-06-15"
3391.600098,3401.399902,3385.5,3392,377300,3383.385986,"1988-06-16"
3397.300049,3413,3397.300049,3413,293900,3404.333008,"1988-06-17"
3396.600098,3397.399902,3389.399902,3394.300049,223700,3385.68042,"1988-06-20"
3402.699951,3416.300049,3398.800049,3416.300049,254400,3407.624512,"1988-06-21"
3442.800049,3448.600098,3436.399902,3443.300049,366500,3434.555664,"1988-06-22"
3439.199951,3444.100098,3433,3440,345800,3431.26416,"1988-06-23"
3437,3450.300049,3434.199951,3449.899902,261700,3441.13916,"1988-06-24"
3432.5,3434.399902,3411.699951,3411.699951,215800,3403.035889,"1988-06-27"
3414.100098,3439.600098,3414.100098,3435.199951,207700,3426.476318,"1988-06-28"
3437.199951,3442.899902,3421.699951,3430.100098,276400,3421.389404,"1988-06-29"
3433.899902,3441.5,3424.5,3441.5,232900,3432.760254,"1988-06-30"
3441.5,3441.5,3441.5,3441.5,0,3432.760254,"1988-07-01"
3444,3448,3437,3444,128600,3435.254395,"1988-07-04"
3438.699951,3465.399902,3438.699951,3465.399902,242200,3456.599609,"1988-07-05"
3468.899902,3478.899902,3453,3454.899902,287900,3446.125977,"1988-07-06"
3450.600098,3458.899902,3444.100098,3458,214200,3449.218506,"1988-07-07"
3452.800049,3463.899902,3452,3456.600098,271800,3447.822266,"1988-07-08"
3455.800049,3455.800049,3447.899902,3447.899902,164400,3439.144043,"1988-07-11"
3440,3440.199951,3414.899902,3417.600098,227900,3408.921143,"1988-07-12"
3415.300049,3420,3406.800049,3419.800049,180900,3411.115479,"1988-07-13"
3418.899902,3431.699951,3416.800049,3431.699951,203600,3422.985107,"1988-07-14"
3437.100098,3448.600098,3430.300049,3448.600098,221400,3439.842285,"1988-07-15"
3431.100098,3436.300049,3426.399902,3431.699951,172600,3422.985107,"1988-07-18"
3423.800049,3423.800049,3407.300049,3415.699951,192400,3407.025635,"1988-07-19"
3420.100098,3420.800049,3411.399902,3420.800049,189300,3412.113281,"1988-07-20"
3410.899902,3410.899902,3395.699951,3395.699951,190700,3387.07666,"1988-07-21"
3389.100098,3392.399902,3379.199951,3381.699951,226900,3373.112305,"1988-07-22"
3377,3377,3352.399902,3362.300049,169300,3353.761719,"1988-07-25"
3361.800049,3364.199951,3356.699951,3357.300049,147200,3348.774414,"1988-07-26"
3359.800049,3359.800049,3333.5,3333.5,159900,3325.034668,"1988-07-27"
3340.899902,3355.899902,3336.100098,3350.399902,209500,3341.891357,"1988-07-28"
3365.399902,3379.5,3361.600098,3376.699951,163600,3368.125,"1988-07-29"
3376.699951,3376.699951,3376.699951,3376.699951,0,3368.125,"1988-08-01"
3382.5,3382.5,3361,3365.399902,190700,3356.853516,"1988-08-02"
3363.600098,3363.600098,3351.199951,3354,165300,3345.48291,"1988-08-03"
3360.5,3360.5,3344.5,3346,176900,3337.50293,"1988-08-04"
3342.600098,3346.399902,3342.100098,3345.399902,186700,3336.904541,"1988-08-05"
3344.399902,3348.699951,3339.600098,3339.600098,295300,3331.119141,"1988-08-08"
3327.800049,3327.800049,3305.899902,3310,275600,3301.594238,"1988-08-09"
3300.699951,3301.300049,3274.600098,3274.899902,248800,3266.583496,"1988-08-10"
3278.300049,3278.300049,3267.100098,3277.899902,172100,3269.575684,"1988-08-11"
3274.600098,3285.600098,3272.300049,3285.199951,177400,3276.857422,"1988-08-12"
3282.100098,3282.699951,3259.399902,3262.300049,169700,3254.015381,"1988-08-15"
3252.399902,3275.600098,3252.399902,3268.699951,238700,3260.39917,"1988-08-16"
3270.5,3273.699951,3262,3265.399902,173500,3257.107666,"1988-08-17"
3267.300049,3277.800049,3265.199951,3273.300049,201000,3264.987793,"1988-08-18"
3274,3281.100098,3273,3279.199951,156200,3270.872559,"1988-08-19"
3275.100098,3275.100098,3250.199951,3251.399902,169300,3243.143311,"1988-08-22"
3249.300049,3249.300049,3239.600098,3242,209200,3233.766846,"1988-08-23"
3239.800049,3279.199951,3239.800049,3279.199951,187000,3270.872559,"1988-08-24"
3263.199951,3263.199951,3244.199951,3253.899902,202400,3245.636963,"1988-08-25"
3248.699951,3265.300049,3248.699951,3265.300049,153100,3257.008057,"1988-08-26"
3266.5,3280.5,3266.5,3280.5,144800,3272.169189,"1988-08-29"
3278.800049,3278.800049,3266.199951,3274.100098,163600,3265.7854,"1988-08-30"
3275.800049,3288.300049,3269.899902,3285.800049,229500,3277.455811,"1988-08-31"
3269.600098,3271.800049,3251.699951,3263.199951,168000,3254.913086,"1988-09-01"
3279.600098,3290.699951,3274.5,3290,155100,3281.64502,"1988-09-02"
NA,NA,NA,NA,NA,NA,"1988-09-05"
3289.800049,3301.800049,3289.800049,3299.800049,157200,3291.42041,"1988-09-06"
3307.5,3307.5,3294.300049,3297.899902,216800,3289.525146,"1988-09-07"
3290.600098,3305,3287.300049,3291.899902,240700,3283.540527,"1988-09-08"
3279.5,3279.800049,3269.199951,3269.199951,229700,3260.897949,"1988-09-09"
3258.399902,3260.800049,3249.100098,3256.399902,173700,3248.130615,"1988-09-12"
3259.399902,3264.300049,3258.699951,3264.300049,181600,3256.010498,"1988-09-13"
3286.100098,3286.100098,3270.699951,3276.5,244900,3268.179443,"1988-09-14"
3277.300049,3280.199951,3261.199951,3261.300049,243800,3253.018311,"1988-09-15"
3255.100098,3262.199951,3247.699951,3261.800049,213800,3253.516846,"1988-09-16"
3249.699951,3255.399902,3239.600098,3255.399902,149300,3247.132813,"1988-09-19"
3255.800049,3266.100098,3255.800049,3261.199951,214900,3252.918213,"1988-09-20"
3254,3263.600098,3254,3258.600098,189600,3250.325195,"1988-09-21"
3257.699951,3260.300049,3245.5,3252.300049,248300,3244.041016,"1988-09-22"
3251.100098,3261.100098,3249.199951,3260.399902,161700,3252.120117,"1988-09-23"
3259.5,3266.300049,3257.600098,3260.600098,128700,3252.319824,"1988-09-26"
3265.899902,3265.899902,3259.199951,3262.199951,137400,3253.915771,"1988-09-27"
3256.100098,3266.699951,3256.100098,3266.199951,153800,3257.905518,"1988-09-28"
3266.699951,3283.399902,3266.600098,3283,160800,3274.663086,"1988-09-29"
3284.899902,3293.699951,3282.199951,3283.699951,202300,3275.361084,"1988-09-30"
3277.800049,3284.5,3268.699951,3284.5,139000,3276.15918,"1988-10-03"
3292.899902,3302.800049,3292.199951,3295.899902,194700,3287.530029,"1988-10-04"
3295.300049,3310.300049,3287.699951,3310.300049,212900,3301.893799,"1988-10-05"
3310.5,3343.100098,3310.5,3343.100098,341700,3334.610352,"1988-10-06"
3361.899902,3398.399902,3361.899902,3398.399902,499900,3389.769775,"1988-10-07"
3398.399902,3398.399902,3398.399902,3398.399902,0,3389.769775,"1988-10-10"
3395.300049,3402.199951,3387.399902,3390.699951,207800,3382.089355,"1988-10-11"
3375.199951,3376.100098,3363.600098,3367.5,248400,3358.948242,"1988-10-12"
3359.800049,3373.800049,3359.800049,3371.600098,146700,3363.037842,"1988-10-13"
3378,3380.899902,3367.300049,3373.800049,212700,3365.232422,"1988-10-14"
3374.600098,3380.699951,3372.300049,3376.800049,171000,3368.224609,"1988-10-17"
3376.899902,3385.199951,3369.199951,3385.199951,201100,3376.603271,"1988-10-18"
3389.699951,3396.100098,3368.899902,3380,229600,3371.416748,"1988-10-19"
3383.399902,3405.100098,3380.199951,3405.100098,204600,3396.453125,"1988-10-20"
3403.899902,3416.800049,3403.899902,3416.800049,203200,3408.123047,"1988-10-21"
3411.199951,3417.199951,3407.199951,3411.600098,195800,3402.936279,"1988-10-24"
3415.899902,3424.5,3411.100098,3424.5,240700,3415.803711,"1988-10-25"
3428.100098,3430.199951,3416.699951,3430.199951,222300,3421.489258,"1988-10-26"
3425.100098,3425.100098,3398.600098,3404.699951,193300,3396.053955,"1988-10-27"
3412.5,3415.5,3403.100098,3405.5,212700,3396.852051,"1988-10-28"
3402.699951,3403.100098,3389.800049,3395.5,199300,3386.877197,"1988-10-31"
3387.899902,3396.600098,3383.5,3396.600098,179300,3387.974609,"1988-11-01"
3389.600098,3390,3374,3378.600098,230600,3370.020508,"1988-11-02"
3382.399902,3382.800049,3371.300049,3373.100098,200400,3364.53418,"1988-11-03"
3356.899902,3356.899902,3335.199951,3335.800049,185700,3327.328857,"1988-11-04"
3288,3288,3250.399902,3260.699951,254400,3252.419434,"1988-11-07"
3272.800049,3280.300049,3269.5,3278.199951,212900,3269.875,"1988-11-08"
3262.399902,3267.100098,3250.800049,3262.199951,202800,3253.915771,"1988-11-09"
3271.399902,3271.399902,3259,3259.300049,231700,3251.023193,"1988-11-10"
3253.199951,3253.600098,3231.100098,3231.100098,140200,3222.89502,"1988-11-11"
3236.100098,3236.5,3222.5,3232.199951,185900,3223.991943,"1988-11-14"
3238.5,3246,3237.600098,3245,222500,3236.759521,"1988-11-15"
3239.5,3243.5,3209.300049,3209.800049,200400,3201.64917,"1988-11-16"
3219.699951,3219.699951,3198,3198.600098,188700,3190.477539,"1988-11-17"
3201.899902,3223.100098,3201.399902,3221.100098,193300,3212.920166,"1988-11-18"
3248.800049,3266.300049,3235.600098,3265.399902,169100,3257.107666,"1988-11-21"
3288.399902,3288.399902,3251.899902,3258.699951,245800,3250.424561,"1988-11-22"
3257.800049,3257.800049,3241.5,3246.100098,196200,3237.856689,"1988-11-23"
3247,3265,3247,3265,127200,3256.708984,"1988-11-24"
3250,3275,3247.300049,3275,201300,3266.68335,"1988-11-25"
3267.800049,3269.300049,3253.600098,3261.199951,178100,3252.918213,"1988-11-28"
3265.899902,3273.600098,3258.800049,3273.600098,167600,3265.286865,"1988-11-29"
3276.699951,3294.699951,3276.699951,3294.699951,231700,3286.333008,"1988-11-30"
3297.699951,3301,3293.100098,3300.5,207600,3292.118652,"1988-12-01"
3284.800049,3298.5,3284.800049,3293.300049,166600,3284.936768,"1988-12-02"
3295.800049,3316.800049,3295.800049,3311.199951,175300,3302.79126,"1988-12-05"
3310.800049,3315.699951,3304.699951,3314.300049,187700,3305.883545,"1988-12-06"
3313.899902,3324.100098,3313.899902,3324.100098,196900,3315.658447,"1988-12-07"
3315,3317,3305.600098,3307.199951,177300,3298.801514,"1988-12-08"
3298.399902,3305.300049,3295.899902,3301,186100,3292.617188,"1988-12-09"
3301.300049,3306.899902,3294.5,3295.199951,163900,3286.832031,"1988-12-12"
3291.600098,3296.300049,3285.800049,3295.800049,251300,3287.430176,"1988-12-13"
3291.699951,3299.399902,3286.300049,3290,255700,3281.64502,"1988-12-14"
3288.300049,3291.300049,3280.300049,3284,500100,3275.6604,"1988-12-15"
3289.399902,3303,3286.800049,3303,289400,3294.612305,"1988-12-16"
3298.800049,3321.100098,3298.800049,3320.300049,217300,3311.868408,"1988-12-19"
3327.899902,3343.800049,3327.899902,3331,313400,3322.540771,"1988-12-20"
3337.699951,3361.800049,3337.699951,3354.899902,335700,3346.380127,"1988-12-21"
3360.5,3360.5,3349.300049,3358.600098,192200,3350.071045,"1988-12-22"
3357.300049,3366.5,3357.100098,3366,830500,3357.452148,"1988-12-23"
NA,NA,NA,NA,NA,NA,"1988-12-26"
3364.199951,3368.5,3361.600098,3361.600098,718900,3353.063232,"1988-12-27"
3358.100098,3361.100098,3352.199951,3359.300049,481100,3350.769043,"1988-12-28"
3357.699951,3372.199951,3357.699951,3372,120400,3363.436768,"1988-12-29"
3374.199951,3390,3372.899902,3390,149200,3381.391113,"1988-12-30"
NA,NA,NA,NA,NA,NA,"1989-01-02"
3377.600098,3377.600098,3348.5,3353.100098,144500,3344.584961,"1989-01-03"
3356.899902,3382,3355.5,3381.800049,198100,3373.212158,"1989-01-04"
3386,3409.100098,3386,3409,245400,3400.342773,"1989-01-05"
3421.300049,3428.100098,3416.300049,3419.199951,277900,3410.51709,"1989-01-06"
3428.5,3445.100098,3420.5,3445.100098,237900,3436.351563,"1989-01-09"
3453.300049,3456.699951,3441,3444.399902,288600,3435.652832,"1989-01-10"
3442,3468.800049,3442,3468.5,265600,3459.69165,"1989-01-11"
3470.199951,3494,3469,3486.300049,377500,3477.446533,"1989-01-12"
3489.800049,3492.399902,3483.600098,3492.399902,245700,3483.531006,"1989-01-13"
3491.699951,3504.600098,3491.5,3504.600098,204600,3495.700195,"1989-01-16"
3505.5,3505.800049,3493.199951,3504.800049,224400,3495.899658,"1989-01-17"
3502.100098,3532.199951,3496.600098,3532.199951,273100,3523.22998,"1989-01-18"
3547.399902,3563.399902,3542.199951,3557.300049,343000,3548.266113,"1989-01-19"
3571.699951,3585.699951,3570.399902,3573.399902,431300,3564.325439,"1989-01-20"
3581.699951,3582.899902,3558.5,3558.5,283900,3549.463379,"1989-01-23"
3559.399902,3567.399902,3550.399902,3554.899902,261000,3545.872559,"1989-01-24"
3555.5,3569.300049,3545.800049,3567.800049,261700,3558.739502,"1989-01-25"
3568.600098,3611,3568.600098,3608.100098,333600,3598.9375,"1989-01-26"
3627.699951,3635.800049,3613.5,3617.600098,419800,3608.41333,"1989-01-27"
3616.699951,3616.699951,3606,3612.199951,264600,3603.026855,"1989-01-30"
3608.800049,3616.600098,3597.300049,3616.600098,286500,3607.415771,"1989-01-31"
3611.800049,3641.300049,3611.800049,3640.600098,302400,3631.35498,"1989-02-01"
3639.399902,3653.5,3638.600098,3653.5,248800,3644.222168,"1989-02-02"
3651.5,3669.800049,3651.5,3667,280300,3657.687744,"1989-02-03"
3662.600098,3667.100098,3651.100098,3661.800049,222500,3652.500977,"1989-02-06"
3660.600098,3685.800049,3660.600098,3679.699951,267700,3670.355469,"1989-02-07"
3692.300049,3704.100098,3688.699951,3696.100098,301200,3686.714111,"1989-02-08"
3673.699951,3685.300049,3646.5,3652.100098,282400,3642.825439,"1989-02-09"
3616.199951,3628.100098,3593.5,3594.699951,256400,3585.571289,"1989-02-10"
3575,3593.899902,3564.5,3589.699951,198600,3580.583984,"1989-02-13"
3604.899902,3629.699951,3599.100098,3629.699951,212800,3620.482422,"1989-02-14"
3607.5,3610.600098,3596,3609.899902,166700,3600.732666,"1989-02-15"
3611.899902,3615.300049,3605,3606.699951,217200,3597.541016,"1989-02-16"
3603.199951,3617.300049,3600,3610.699951,197500,3601.530518,"1989-02-17"
3608,3608,3593,3599,123800,3589.860596,"1989-02-20"
3604.600098,3608.199951,3596.899902,3608.199951,265800,3599.037109,"1989-02-21"
3604.199951,3606.399902,3576.5,3584,277800,3574.898682,"1989-02-22"
3578.399902,3590.600098,3575,3588.300049,240000,3579.187744,"1989-02-23"
3589.100098,3589.100098,3558.899902,3562,220500,3552.954346,"1989-02-24"
3558.300049,3570.399902,3557,3568.600098,190200,3559.537598,"1989-02-27"
3574.600098,3576.100098,3566.800049,3572.100098,204700,3563.029053,"1989-02-28"
3577,3579.100098,3549.300049,3551.600098,221000,3542.580811,"1989-03-01"
3553.399902,3579.600098,3552.100098,3577.300049,307600,3568.215576,"1989-03-02"
3586.5,3594.300049,3581.699951,3594.300049,264400,3585.172363,"1989-03-03"
3595.600098,3611.899902,3588.800049,3611.899902,205500,3602.727539,"1989-03-06"
3615.600098,3625.300049,3609.699951,3620.800049,292000,3611.605225,"1989-03-07"
3619,3640.600098,3619,3632.399902,249100,3623.175537,"1989-03-08"
3637.300049,3644.100098,3635.300049,3638,235400,3628.761475,"1989-03-09"
3623.600098,3631.199951,3619.5,3631.199951,226700,3621.978516,"1989-03-10"
3628.699951,3640.100098,3628.699951,3637.100098,179800,3627.864014,"1989-03-13"
3639.800049,3639.800049,3621.399902,3624.699951,218800,3615.495117,"1989-03-14"
3626.5,3630.399902,3619.199951,3622.100098,184300,3612.901855,"1989-03-15"
3630.399902,3652.800049,3629.699951,3651.699951,215000,3642.426514,"1989-03-16"
